"","x"
"11356",NA
"11357",2.8383965325732
"11358",1.22025840895946
"11359",0.710305924539402
"11360",2.27904571471454
"11361",1.0166683450713
"11362",4.26662297919305
"11363",-1.12038456068353
"11364",-2.72016612766725
"11365",1.27871194481832
"11366",-2.72015525724313
"11367",-2.14308767653793
"11368",0.00942858534941672
"11369",0.567687106205935
"11370",1.60775145120193
"11371",-0.829316371080776
"11372",1.0961088650237
"11373",4.13809717078315
"11374",1.03701368640032
"11375",0.507441983764471
"11376",-0.13850890104605
"11377",2.62586849406789
"11378",-1.42540139829416
"11379",-2.14308588878078
"11380",0.541086018297913
"11381",1.98397565723347
"11382",2.97763660686868
"11383",2.37839169879068
"11384",0.133390604869567
"11385",2.54365036760509
"11386",3.05227073009896
"11387",NA
"11388",-1.53853212059222
"11389",3.98301285521931
"11390",1.30078637980806
"11391",1.19750072219103
"11392",1.02506609275942
"11393",NA
"11394",3.6805728301735
"11395",0.424161371165952
"11396",-2.72015525724313
"11397",0.74562774957563
"11398",-2.72015542520357
"11399",NA
"11400",NA
"11401",0.359074599208036
"11402",NA
"11403",1.3060451910972
"11404",-2.14308588878078
"11405",3.67033268498796
"11406",2.53155675345452
"11407",-2.72015274573719
"11408",-2.72015525724313
"11409",-2.14308588878078
"11410",-1.45913681907349
"11411",-0.99635097824059
"11412",-1.11185132875926
"11413",-0.69407338553009
"11414",1.19176820569262
"11415",-2.72016609012064
"11416",2.17979836021492
"11417",0.946732938257244
"11418",1.15724685222734
"11419",-0.558500488693834
"11420",NA
"11421",NA
"11422",NA
"11423",-2.14308977644562
"11424",1.62698523237128
"11425",3.76477176105184
"11426",1.28070045913406
"11427",-0.694169899956873
"11428",NA
"11429",NA
"11430",2.8309141429771
"11431",NA
"11432",-2.7201648012494
"11433",1.37123593209143
"11434",-1.62010298737752
"11435",3.0395129398282
"11436",2.3925399075805
"11437",2.99849337844639
"11438",-1.53918727717738
"11439",2.51570273175881
"11440",-2.72015525724313
"11441",2.49624072182236
"11442",1.77952259271853
"11443",1.45656683610116
"11444",3.68154890095846
"11445",-0.419819284977237
"11446",0.194998688185971
"11447",-2.72015418972643
"11448",0.902324619334531
"11449",4.21590706770055
"11450",-2.14308588878078
"11451",NA
"11452",1.39269571060278
"11453",NA
"11454",1.2752620247597
"11455",-1.62034357085252
"11456",3.07491779424501
"11457",-1.55128535813204
"11458",-1.64435924472712
"11459",-1.64065590567453
"11460",NA
"11461",0.208013298881931
"11462",NA
"11463",NA
"11464",-1.3167126669588
"11465",3.2962309730269
"11466",3.03041639930353
"11467",0.945436348985748
"11468",NA
"11469",NA
"11470",0.334711969420348
"11471",2.2133475139527
"11472",NA
"11473",2.71804753058936
"11474",0.066945497251987
"11475",3.4830751725393
"11476",0.806164739383093
"11477",2.54052139988117
"11478",NA
"11479",2.93017749817986
"11480",NA
"11481",-1.33523484204168
"11482",3.56677055465037
"11483",1.41179414784789
"11484",-1.56931098714393
"11485",-2.14308588878078
"11486",NA
"11487",NA
"11488",2.08238165635645
"11489",NA
"11490",NA
"11491",NA
"11492",NA
"11493",NA
"11494",4.83493282456827
"11495",NA
"11496",NA
"11497",NA
"11498",NA
"11499",NA
"11500",NA
"11501",-2.14308588878078
"11502",NA
"11503",-2.72015525724313
"11504",NA
"11505",NA
"11506",-2.1430861392989
"11507",NA
"11508",2.3604569914562
"11509",1.62963076783722
"11510",NA
"11511",NA
"11512",NA
"11513",-0.593165442648653
"11514",-2.72015525724313
"11515",NA
"11516",-2.72015323569943
"11517",-1.3007485546153
"11518",NA
"11519",NA
"11520",-0.814966424197042
"11521",NA
"11522",2.51632229423266
"11523",NA
"11524",3.97060132190435
"11525",-2.72015400197975
"11526",-2.72015525724313
"11527",NA
"11528",NA
"11529",4.46394154601611
"11530",-2.72015525724313
"11531",-0.862397247340629
"11532",2.27181127503703
"11533",NA
"11534",0.490272903721151
"11535",0.211547005857447
"11536",0.231203485549591
"11537",-2.72015525724313
"11538",NA
"11539",-2.72015525724313
"11540",NA
"11541",4.62057780912146
"11542",1.27811723660649
"11543",2.19976959555188
"11544",1.03608756005768
"11545",1.84024860472228
"11546",-2.7201618254654
"11547",2.74788471557899
"11548",-0.0984731821846657
"11549",1.28018586844505
"11550",3.35878877168387
"11551",1.66296780764819
"11552",NA
"11553",2.61777294373644
"11554",1.44594905766547
"11555",1.29715568277823
"11556",-2.14308588878078
"11557",2.93327678622587
"11558",1.46527778947101
"11559",2.72342445790926
"11560",0.869390794232827
"11561",1.56199465880267
"11562",1.57817335882662
"11563",3.17059164550392
"11564",2.90884801468482
"11565",2.20858939343279
"11566",1.86105876012822
"11567",1.3947500252525
"11568",2.81687054249898
"11569",0.573473970973206
"11570",0.574417660457323
"11571",1.81629421922627
"11572",0.486200273039315
"11573",-0.505788899198366
"11574",NA
"11575",-2.72016510125615
"11576",1.5402041869748
"11577",-1.53081701544916
"11578",2.32811897062567
"11579",-2.72015525724313
"11580",0.599023813524202
"11581",-1.3037774040558
"11582",1.12216652140365
"11583",1.61716233001739
"11584",-1.38357606090184
"11585",NA
"11586",NA
"11587",2.35805039174867
"11588",2.20791283572848
"11589",2.33347958028526
"11590",-2.14308736482147
"11591",-1.63208343338789
"11592",3.08815202626613
"11593",4.64926986435868
"11594",NA
"11595",2.68525475633333
"11596",3.74674689013385
"11597",-1.66310191558769
"11598",0.779000795300603
"11599",1.74563147858383
"11600",0.16709168521338
"11601",2.74553295871573
"11602",-0.156225820316132
"11603",-0.158978384508787
"11604",2.23744721195933
"11605",NA
"11606",-1.33421081295531
"11607",NA
"11608",0.581266503958324
"11609",2.3371982973767
"11610",NA
"11611",-2.14308910153989
"11612",1.73977080787388
"11613",2.7117270030521
"11614",1.33120898820637
"11615",2.7206950937628
"11616",-0.3484434309346
"11617",0.171009139005106
"11618",1.24942091232362
"11619",1.42104148002076
"11620",2.36585037902921
"11621",1.41520571984132
"11622",-0.0412746253841629
"11623",0.86225759557736
"11624",2.80959307131385
"11625",1.97268330836536
"11626",-1.13374292461538
"11627",1.57873557892124
"11628",2.35603905532282
"11629",1.5469871894063
"11630",-2.14308995954057
"11631",-1.01527117102505
"11632",-2.72016121186147
"11633",0.909346359841951
"11634",3.05503317537428
"11635",2.04038681365949
"11636",0.188274074149176
"11637",1.76918466583836
"11638",2.88114260408478
"11639",0.419678421733855
"11640",0.281272110419768
"11641",-1.07975163308461
"11642",-2.72016246363533
"11643",-0.523410226206451
"11644",3.52362022524362
"11645",-1.1445004866989
"11646",NA
"11647",-2.1430830061545
"11648",0.786797430808373
"11649",NA
"11650",0.869091571707856
"11651",NA
"11652",1.97328348163549
"11653",NA
"11654",2.11188980001663
"11655",NA
"11656",NA
"11657",NA
"11658",4.97893779721942
"11659",-0.228404529928917
"11660",1.68176169399532
"11661",2.12690343425017
"11662",-2.72015323569943
"11663",4.26739842033606
"11664",0.645722722092982
"11665",-2.1430830061545
"11666",-2.72016594938083
"11667",-2.72015525724313
"11668",2.86698159958927
"11669",-2.72016056736661
"11670",2.09687820133599
"11671",-2.14308663871442
"11672",-0.0564998082367846
"11673",2.12324114440342
"11674",2.96707264794835
"11675",NA
"11676",-0.90558986323605
"11677",0.803684311266828
"11678",2.79287442045098
"11679",1.11643974591937
"11680",-0.564152005128292
"11681",-2.14308610282859
"11682",-0.638096864094496
"11683",-0.367220577946744
"11684",2.27426138510815
"11685",2.70350857286269
"11686",NA
"11687",-2.14308817492169
"11688",1.99813062610805
"11689",-0.816798325392146
"11690",-2.14308754230717
"11691",0.902064509000769
"11692",3.01761011706562
"11693",-0.940345857417219
"11694",NA
"11695",1.72912708187204
"11696",1.40398910587278
"11697",2.24377653562
"11698",0.196013460382612
"11699",2.42017099131808
"11700",-0.994594059750671
"11701",NA
"11702",3.46499834138564
"11703",2.09015043222584
"11704",NA
"11705",NA
"11706",-2.72016476658418
"11707",-0.0570339029539892
"11708",-1.28008926289721
"11709",1.10750645571274
"11710",1.48150323509945
"11711",-1.10878401631332
"11712",3.2718616304665
"11713",2.81098484131586
"11714",0.285785330041498
"11715",2.96542170532636
"11716",1.68471640931816
"11717",2.02366839577039
"11718",2.10716932658019
"11719",4.37553689796536
"11720",1.55949788886372
"11721",-2.14308588878078
"11722",0.706400475437772
"11723",0.67583453001554
"11724",1.65698617782257
"11725",0.939026170092449
"11726",4.25115591209859
"11727",2.27952989032223
"11728",1.25114998964453
"11729",2.84493494187511
"11730",-1.55869743607275
"11731",3.22414486387766
"11732",1.94380191233804
"11733",4.0348380784763
"11734",2.09473066076905
"11735",1.6520069147571
"11736",2.44175560344679
"11737",-2.14308588878078
"11738",-2.72015525724313
"11739",-0.512880572851434
"11740",0.956336322148356
"11741",-0.880699014143547
"11742",3.38757857189596
"11743",0.807088516391891
"11744",2.46542350156012
"11745",1.06528151311752
"11746",0.699875451770169
"11747",2.44337741469781
"11748",1.06704237349704
"11749",3.79633826643835
"11750",2.18872615590609
"11751",1.68854619334933
"11752",-1.56931098714393
"11753",3.70169544845538
"11754",-1.62841403813614
"11755",1.39451882544907
"11756",2.74680505825972
"11757",2.07679557292697
"11758",3.09923495351624
"11759",-1.55151535687843
"11760",3.06225077336562
"11761",-2.72016217203907
"11762",3.99644753306096
"11763",1.41819683732272
"11764",3.14345018563413
"11765",0.731612795371652
"11766",0.980764144339975
"11767",3.67355938605676
"11768",2.94856623229287
"11769",-0.487623236138719
"11770",0.488394936057149
"11771",2.03020795697162
"11772",-0.0992511560452602
"11773",-0.159300987444249
"11774",-2.14308588878078
"11775",1.56918598300217
"11776",-1.10686182005712
"11777",-2.14308588878078
"11778",-0.0945800320426029
"11779",NA
"11780",-1.46229519629448
"11781",NA
"11782",-2.1430830061545
"11783",NA
"11784",-2.14308856374028
"11785",3.00756839120454
"11786",-0.969351651953903
"11787",-1.06843830387035
"11788",3.75174056908028
"11789",2.87930466887114
"11790",NA
"11791",0.95563016253392
"11792",-1.12538416538598
"11793",1.88429105133943
"11794",2.94906113219477
"11795",1.16318007146689
"11796",3.25570397624567
"11797",-2.14308588878078
"11798",2.13289122144487
"11799",2.73895327191596
"11800",-2.72016589770254
"11801",-2.72015525724313
"11802",0.428149986720894
"11803",0.811746802297957
"11804",NA
"11805",1.10924993298547
"11806",NA
"11807",-2.14308588878078
"11808",NA
"11809",1.69355387818106
"11810",2.68751696300617
"11811",4.32075946859133
"11812",0.0356617600634806
"11813",-2.72015595638726
"11814",1.53674817878959
"11815",4.44947167505654
"11816",1.03221088202887
"11817",2.00597111662086
"11818",1.77497849421387
"11819",-0.3903983608533
"11820",2.47761239064253
"11821",-2.14308588878078
"11822",4.15446901548795
"11823",NA
"11824",1.067268977442
"11825",NA
"11826",NA
"11827",1.7771065882569
"11828",-0.35199787012893
"11829",-2.72015323569943
"11830",-2.14308426121392
"11831",4.0293679475277
"11832",4.11717144066099
"11833",1.75667702445538
"11834",1.43849727861159
"11835",2.58246235924928
"11836",NA
"11837",NA
"11838",-2.14308884255595
"11839",-1.59768514595917
"11840",3.42130388740316
"11841",-2.14308333865365
"11842",0.472231010054203
"11843",-2.14308588878078
"11844",1.56249981517961
"11845",-0.946063250140149
"11846",NA
"11847",1.37795518006983
"11848",-1.44376320671683
"11849",-2.72015385878357
"11850",NA
"11851",0.0608047810200535
"11852",-0.945711524615257
"11853",3.11189779528278
"11854",NA
"11855",NA
"11856",NA
"11857",NA
"11858",0.179272020580596
"11859",NA
"11860",1.88484882526426
"11861",3.93530038236643
"11862",1.7586554021508
"11863",-0.149362431056289
"11864",-2.72015525724313
"11865",-1.12901730383494
"11866",-1.38357606090184
"11867",1.75281124963446
"11868",2.32720289583752
"11869",1.29301441602767
"11870",0.243745676081519
"11871",-0.363407841097462
"11872",1.1608396967979
"11873",-2.72016589930245
"11874",-2.72016517900415
"11875",1.31912844660822
"11876",3.06702615018565
"11877",NA
"11878",NA
"11879",NA
"11880",-0.474679270545289
"11881",1.80673467063306
"11882",-2.14308588878078
"11883",-2.72016360442033
"11884",NA
"11885",0.650292644645101
"11886",1.95986326881677
"11887",-1.48216712655298
"11888",NA
"11889",-1.59945132990731
"11890",NA
"11891",1.6001589753736
"11892",NA
"11893",2.00710979826258
"11894",1.59991899248721
"11895",NA
"11896",NA
"11897",3.38864696500783
"11898",NA
"11899",1.91793384075457
"11900",-0.547206261475811
"11901",1.13149870768708
"11902",NA
"11903",2.86352821352305
"11904",NA
"11905",0.801433659882729
"11906",3.57521407853934
"11907",2.27209425899173
"11908",-0.349155565448072
"11909",2.96434747032348
"11910",3.68140934365887
"11911",3.26153936644641
"11912",2.58996091989304
"11913",2.12366320232853
"11914",-1.60284231694759
"11915",0.279006524775962
"11916",-2.14308518614133
"11917",1.04782013651831
"11918",-2.14308588878078
"11919",-2.14308950141351
"11920",NA
"11921",NA
"11922",NA
"11923",2.71332308539186
"11924",1.8799653838165
"11925",2.70457536781204
"11926",0.642218493566982
"11927",0.353600487756452
"11928",3.00253478951897
"11929",1.93978824230212
"11930",NA
"11931",1.52965013133381
"11932",-0.81925605534661
"11933",1.5338976624749
"11934",NA
"11935",-1.57414511049963
"11936",-1.39104947615977
"11937",1.64690782023925
"11938",-2.14308588878078
"11939",-0.23452906841267
"11940",3.03468686123513
"11941",NA
"11942",NA
"11943",NA
"11944",1.95263983902551
"11945",0.146899688184599
"11946",1.76506607862272
"11947",2.69128746455548
"11948",-2.72015202661138
"11949",-0.0329457177728669
"11950",3.03333967070516
"11951",1.74587732074472
"11952",0.106806381146737
"11953",-0.607968095804333
"11954",0.992348873959929
"11955",-1.13968452414381
"11956",NA
"11957",0.608576449524992
"11958",NA
"11959",-2.72015525724313
"11960",-0.99936444152309
"11961",3.57193863352883
"11962",1.22668801322436
"11963",3.11642108934255
"11964",-0.471337024071765
"11965",-2.72015316900988
"11966",NA
"11967",1.78603437731771
"11968",-0.950811752618754
"11969",NA
"11970",2.10280249196057
"11971",NA
"11972",1.15810231341022
"11973",NA
"11974",2.89659410218883
"11975",-1.1377460420211
"11976",-2.72015525724313
"11977",-0.743344966616249
"11978",2.26133568911421
"11979",1.24790988944245
"11980",0.901728931758335
"11981",2.45007906993564
"11982",1.34808551506028
"11983",4.13595568730182
"11984",3.02212364012787
"11985",2.85666536259439
"11986",4.15926611013368
"11987",2.90680850356479
"11988",3.20503794218994
"11989",3.48385806215805
"11990",2.57863242294023
"11991",NA
"11992",-2.14308918793568
"11993",-2.72015525724313
"11994",-1.01701650833715
"11995",NA
"11996",-1.61965283468517
"11997",2.20504472222873
"11998",4.6132219243606
"11999",-2.14308588878078
"12000",NA
"12001",0.883564718781829
"12002",1.28269532448217
"12003",1.81310775409957
"12004",3.07848975569288
"12005",0.686549528617202
"12006",2.5558343360042
"12007",2.2350389260779
"12008",-2.72015572394801
"12009",-0.0991515878429575
"12010",1.96154521086431
"12011",-2.72016556722998
"12012",3.35012068329354
"12013",1.69714319036028
"12014",2.53380092377788
"12015",-0.371456093197604
"12016",0.0651291821165855
"12017",2.23641486284065
"12018",1.83650392341999
"12019",3.48256869829578
"12020",2.49704330479726
"12021",-1.39050024604871
"12022",0.639168282196941
"12023",-2.72016578159698
"12024",-0.160695773317024
"12025",1.3978785579127
"12026",2.01069073485856
"12027",-1.48775658526637
"12028",-2.72016140518304
"12029",0.656380385126902
"12030",-1.22982272751351
"12031",2.56259954226323
"12032",2.20123804697759
"12033",4.54951344540268
"12034",1.99415392620887
"12035",4.26611849059001
"12036",3.11352915817933
"12037",5.30818558881067
"12038",3.4947068152874
"12039",1.49060752122907
"12040",1.52212364657537
"12041",2.73518363940653
"12042",-0.123182589121618
"12043",3.57032828104612
"12044",-2.72016624947316
"12045",-0.348611057892194
"12046",3.0334629479127
"12047",3.71186404680308
"12048",0.582684254259584
"12049",-2.72016575898758
"12050",0.361777570063647
"12051",3.26971285636036
"12052",4.24397692482383
"12053",3.84253905228005
"12054",0.0505678471937713
"12055",-1.57038763306693
"12056",2.71796945063006
"12057",-0.360547701328212
"12058",-0.814966424197042
"12059",-2.72016237816891
"12060",0.356957887418699
"12061",NA
"12062",0.0648000653428347
"12063",1.90486317431627
"12064",0.297920245996872
"12065",1.98101082693527
"12066",2.36283953791123
"12067",-0.034684322457241
"12068",2.40717525533638
"12069",1.11419460066017
"12070",1.18312343090743
"12071",2.58159276765882
"12072",-1.12040929108909
"12073",3.21412071393439
"12074",3.59343148176676
"12075",-2.7201552921961
"12076",2.76373814696537
"12077",2.05728418673148
"12078",3.83084180572065
"12079",0.490309735825227
"12080",1.16257161390487
"12081",-0.308566809307301
"12082",-2.14308866414727
"12083",1.78960442364956
"12084",2.71952881151063
"12085",2.88628751340268
"12086",1.31747851428178
"12087",-0.406143961571641
"12088",0.182354869524262
"12089",-0.15011981924473
"12090",2.46511615330298
"12091",-2.72016456162397
"12092",1.30732165670817
"12093",4.11007584112643
"12094",0.500740304025092
"12095",0.948505292106644
"12096",2.33779417764382
"12097",0.523164766711486
"12098",NA
"12099",2.29383750844025
"12100",NA
"12101",2.52613915370368
"12102",-2.72015572394801
"12103",3.38063114347481
"12104",1.94749208192431
"12105",2.73556643390681
"12106",1.58622290301098
"12107",1.98311838369716
"12108",4.00189927118981
"12109",2.56962833498366
"12110",0.259986890723969
"12111",2.78290893805108
"12112",0.407371052779526
"12113",2.98918296979422
"12114",0.299720114801323
"12115",3.06171840074876
"12116",2.87431561653448
"12117",2.76152956695804
"12118",1.97800885513413
"12119",-2.72015525724313
"12120",2.5350436834867
"12121",1.63041024068807
"12122",-2.72016441803014
"12123",1.67670290757883
"12124",3.51942613269632
"12125",4.29574579322096
"12126",2.34929901997989
"12127",3.83516757250118
"12128",5.14813596131602
"12129",3.53263416963475
"12130",-1.10668959135795
"12131",-0.676340638974048
"12132",2.62393968573239
"12133",0.869209868089555
"12134",1.9076338699767
"12135",2.97232890877615
"12136",NA
"12137",0.850085842013267
"12138",0.990071859785758
"12139",1.94261801343165
"12140",2.21826062054061
"12141",-2.72015025787843
"12142",NA
"12143",1.11576517372567
"12144",2.13930965610559
"12145",0.891330198527996
"12146",0.759030140864376
"12147",1.47225528599273
"12148",NA
"12149",-0.404501303037042
"12150",1.84832597038497
"12151",1.98942466862207
"12152",1.58650149199169
"12153",0.908529814480671
"12154",-0.695480616744295
"12155",NA
"12156",0.381001394120804
"12157",-1.1131855890649
"12158",2.1324045968738
"12159",1.8115198485428
"12160",0.861378805815041
"12161",2.65807369864261
"12162",0.902218768013794
"12163",-0.144171704097294
"12164",0.505933787706952
"12165",-1.58062401495632
"12166",3.22660855366073
"12167",1.02852993300001
"12168",3.21803155501266
"12169",-0.658675286193274
"12170",3.35580957056209
"12171",2.52097834039147
"12172",-2.72016577501639
"12173",3.63327772988195
"12174",3.7000493328974
"12175",2.65955855876339
"12176",1.92420174961471
"12177",-1.54305965441745
"12178",3.99956468441194
"12179",3.325774270777
"12180",3.59925019767546
"12181",-0.437809600530898
"12182",0.0982139630514356
"12183",2.61238810143433
"12184",-0.0706143014146501
"12185",NA
"12186",NA
"12187",2.29114892918133
"12188",-2.1430887519773
"12189",-1.07070343957667
"12190",-2.72016461393034
"12191",1.84289645166327
"12192",0.778154784503822
"12193",2.08892595712863
"12194",3.67778791475782
"12195",-2.72016520093992
"12196",1.1883058125287
"12197",-2.14308890460985
"12198",1.69594932609055
"12199",-2.1430830061545
"12200",0.905771700232091
"12201",2.64501095568643
"12202",0.370886046811137
"12203",-0.70289872479974
"12204",-0.648977772223445
"12205",1.7170039025364
"12206",-0.887217481101848
"12207",0.969781061007207
"12208",2.78001820561964
"12209",4.35000536405449
"12210",2.95034593254661
"12211",0.545251532354029
"12212",3.34620355905039
"12213",0.852176794121576
"12214",NA
"12215",2.5114728677624
"12216",1.08410869328921
"12217",2.51177245435469
"12218",3.36311401829979
"12219",2.9042674150578
"12220",2.87184827372669
"12221",3.36563996313473
"12222",2.25357345530712
"12223",-0.776338187427009
"12224",0.528092647618636
"12225",1.25242053283085
"12226",NA
"12227",-0.443245090462466
"12228",1.45897322652575
"12229",0.609529615593239
"12230",3.51238778442218
"12231",1.9081439808309
"12232",-0.679288544215299
"12233",2.12043808502512
"12234",-2.1430830061545
"12235",3.31874941227878
"12236",2.29946804429387
"12237",-2.14308791983606
"12238",-0.126031186838141
"12239",1.95833456343608
"12240",0.217965421620282
"12241",4.80225784096407
"12242",1.26014104542218
"12243",2.88916473972024
"12244",-1.53135399487307
"12245",0.643346716400392
"12246",1.4745232528867
"12247",2.54585299944109
"12248",-0.387074312533779
"12249",NA
"12250",-0.116296650575366
"12251",0.893438246985093
"12252",1.21506363987384
"12253",4.34354622712786
"12254",-0.576266752707905
"12255",1.82518517853716
"12256",1.84014482186148
"12257",0.959784291965092
"12258",0.629945207695668
"12259",0.929722346390774
"12260",2.40262830417878
"12261",-2.14308679356441
"12262",2.19625890773088
"12263",0.117602878274228
"12264",-1.1461690088855
"12265",0.832833027056651
"12266",1.98683915618087
"12267",-2.7201629617287
"12268",-2.72016603400882
"12269",2.03459393046934
"12270",-0.136490643107288
"12271",3.27668104349286
"12272",-1.5607747661871
"12273",4.0849373509371
"12274",NA
"12275",0.0698084183060078
"12276",-0.703344747575396
"12277",-0.350192178064955
"12278",2.47863067292307
"12279",2.54835496486183
"12280",1.14505685725631
"12281",1.33038328076439
"12282",-1.26301920316685
"12283",0.0181656132413817
"12284",-2.72015319069384
"12285",1.50320457014179
"12286",4.3805011282225
"12287",3.48513913878754
"12288",2.51543458385869
"12289",2.67829810200433
"12290",1.39240393098103
"12291",-2.14308854910293
"12292",1.23108637330644
"12293",3.28949018210885
"12294",-2.72016558903567
"12295",NA
"12296",0.874146550868819
"12297",0.287318900787016
"12298",2.05389239235037
"12299",-0.836241539591515
"12300",-0.0713689522959813
"12301",2.33570050861565
"12302",2.13892091173986
"12303",1.72545230183065
"12304",0.315096296031612
"12305",NA
"12306",1.11790808216395
"12307",-1.11021126363616
"12308",0.599232011396181
"12309",2.79833990768406
"12310",1.14027208574584
"12311",0.0208170326568288
"12312",3.02203339127437
"12313",3.60955333361698
"12314",-2.72016567611297
"12315",-2.72015316900988
"12316",-1.61197513439413
"12317",-2.14308588878078
"12318",2.36087575477023
"12319",0.129731845132534
"12320",2.52360705315244
"12321",1.01418575903144
"12322",1.82341645366831
"12323",-2.72016515234338
"12324",2.51332454030857
"12325",0.0699866195499158
"12326",1.26719447280743
"12327",1.97399666308433
"12328",-2.14308896158866
"12329",1.64935817472383
"12330",3.32485355925918
"12331",1.25018434857686
"12332",3.66398600085154
"12333",1.88110419957894
"12334",0.949633686141832
"12335",1.0095850847654
"12336",-1.6217519784043
"12337",NA
"12338",-1.11906028158576
"12339",1.39462321419628
"12340",3.911839079604
"12341",2.47853535756336
"12342",3.63693534878247
"12343",1.11713181797383
"12344",3.99462782531608
"12345",0.622635102937797
"12346",-0.348833891583006
"12347",3.25136417499166
"12348",1.63402456751706
"12349",1.84707037995633
"12350",-2.14308831468905
"12351",2.68035883104338
"12352",1.72125560372825
"12353",0.118821094908043
"12354",0.197600937610882
"12355",2.75299816133086
"12356",3.02925577756406
"12357",2.93693227193303
"12358",3.79906795674292
"12359",1.94074119711676
"12360",1.57696522894301
"12361",0.273434637100482
"12362",-1.58264113546254
"12363",2.71316452078698
"12364",-0.441586717239075
"12365",2.39281156302048
"12366",3.61163749128593
"12367",3.79117786168095
"12368",2.75848685416739
"12369",3.23839070146058
"12370",2.64999362819041
"12371",1.65188803362664
"12372",2.3537832032625
"12373",2.50478751660901
"12374",-2.14308957689245
"12375",1.97441420581807
"12376",1.69197091887716
"12377",2.99235308603178
"12378",2.9011602302333
"12379",2.99146795188353
"12380",1.38102789410013
"12381",1.02456420178678
"12382",0.468428581650595
"12383",0.817799051314435
"12384",2.07079873380916
"12385",-1.07189055243524
"12386",-2.72014840707526
"12387",0.299590963831072
"12388",5.36670393613115
"12389",-0.033492894653233
"12390",2.61352165114595
"12391",2.99095153815882
"12392",1.20049013363147
"12393",1.52166660862513
"12394",2.93742501888082
"12395",-0.0491126594262396
"12396",1.50781646424772
"12397",1.53089566871875
"12398",1.47275450023316
"12399",2.14152760100531
"12400",-2.72016616157122
"12401",-2.72016612766725
"12402",3.51681430700898
"12403",0.231788097586592
"12404",-1.07118914783614
"12405",2.69703537916848
"12406",2.94248665975704
"12407",1.58606880803304
"12408",-0.169160003814426
"12409",0.435963871842213
"12410",4.47991630967293
"12411",2.50480389441859
"12412",1.81723317629898
"12413",2.7044661030319
"12414",1.76662437073202
"12415",3.32325424636965
"12416",0.774067450394689
"12417",-0.459680914267526
"12418",1.57895204150071
"12419",2.28133431402427
"12420",0.956630109168997
"12421",1.73307821076973
"12422",2.04690315067371
"12423",-0.360578837423394
"12424",2.22496704716076
"12425",2.41699275627278
"12426",2.82746375885554
"12427",2.0908870610103
"12428",-0.367165661739849
"12429",1.09774627256942
"12430",1.55860907022783
"12431",0.557395926391689
"12432",-0.902078976222175
"12433",1.37571897419563
"12434",2.23918833470039
"12435",3.26425211746848
"12436",1.73624913306353
"12437",2.68162949116077
"12438",2.25984265299773
"12439",-2.72015525724313
"12440",2.52133630571901
"12441",3.52205065176773
"12442",-0.910404006503502
"12443",2.81601283002067
"12444",3.0853999517742
"12445",-2.14308647646743
"12446",3.33282374253986
"12447",1.00301909273891
"12448",2.58747667195753
"12449",1.95173187546375
"12450",-2.14308652593255
"12451",-0.344100225536031
"12452",-0.505203737500708
"12453",-0.399798023376765
"12454",2.19956985252955
"12455",1.86214438766374
"12456",3.03539466143826
"12457",2.78924165105351
"12458",2.23680760515107
"12459",2.91241366219281
"12460",1.3395534585882
"12461",2.14376534948629
"12462",-0.425495031045579
"12463",2.46288106530857
"12464",5.04171294676308
"12465",-1.58029876469884
"12466",-0.0734280788233919
"12467",1.94403651257026
"12468",-1.02133782698456
"12469",1.52676859262806
"12470",0.0485039897945742
"12471",0.827876435640254
"12472",-0.697837845386705
"12473",3.88828366293183
"12474",5.04752310093884
"12475",2.92565378499736
"12476",-1.49274695425382
"12477",1.87834966148409
"12478",0.922462230904859
"12479",-0.292215673266214
"12480",0.398586298108781
"12481",2.54902974222417
"12482",2.69739007044684
"12483",0.394692138944668
"12484",-2.1430886835645
"12485",0.754139672372764
"12486",-0.317124777547851
"12487",1.5222255148837
"12488",0.618967819910888
"12489",-2.14308900224164
"12490",2.70027301975759
"12491",2.24982354783437
"12492",2.34040525736008
"12493",-0.279333398303741
"12494",2.07721752311152
"12495",1.39195369598152
"12496",0.891155146733384
"12497",0.964206404619019
"12498",2.94532614770057
"12499",4.11519606169743
"12500",0.0789901427108069
"12501",1.28382089359669
"12502",1.45679304573356
"12503",-2.14308682714762
"12504",-2.14308605458925
"12505",-1.63148815407259
"12506",2.70760223812672
"12507",3.51016049363139
"12508",-2.72015116869461
"12509",0.168080715083349
"12510",2.9709770717719
"12511",1.32119974557599
"12512",1.2006757315884
"12513",2.97682746301759
"12514",-2.72015525724313
"12515",-0.625185006750318
"12516",2.93662207988982
"12517",1.07003030709506
"12518",-2.72015116869461
"12519",2.96955957972375
"12520",-0.314855545125633
"12521",3.14487444136845
"12522",-2.72015269651084
"12523",NA
"12524",-2.72016649296412
"12525",0.79785727134073
"12526",-1.5682108732934
"12527",1.41520348622738
"12528",1.6784038617163
"12529",0.983805029955094
"12530",-2.14308588878078
"12531",-1.13343683411079
"12532",2.08792793347871
"12533",1.68862087529422
"12534",-2.72015525724313
"12535",-2.14308790234996
"12536",2.68979782475043
"12537",3.14090709518269
"12538",-0.493355559730788
"12539",1.15915323126702
"12540",2.24772727029237
"12541",-2.72015525724313
"12542",2.94108023794643
"12543",1.92590955217653
"12544",-2.7201647964061
"12545",2.27703284910448
"12546",3.02472735864285
"12547",2.03508569186064
"12548",2.04694466936844
"12549",2.25715080294009
"12550",0.518024084286878
